Time,AMR_Undiag,AMR_I_Res
2124,129,139
2125,132,139
2126,132,139
2127,131,140
2128,134,140
2129,138,140
2130,135,140
2131,134,141
2132,132,141
2133,136,141
2134,138,141
2135,133,141
2136,134,141
2137,134,141
2138,132,141
2139,133,142
2140,133,142
2141,130,143
2142,128,145
2143,123,145
2144,123,146
2145,117,146
2146,116,146
2147,118,146
2148,118,147
2149,119,147
2150,124,148
2151,128,149
2152,132,149
2153,133,150
2154,133,151
2155,131,151
2156,129,151
2157,132,151
2158,131,152
2159,127,152
2160,126,152
2161,127,152
2162,125,152
2163,131,152
2164,135,152
2165,135,152
2166,135,152
2167,134,152
2168,134,151
2169,137,151
2170,136,151
2171,135,151
2172,130,152
2173,130,152
2174,132,152
2175,130,151
2176,127,150
2177,126,150
2178,126,150
2179,124,149
2180,124,150
2181,122,151
2182,131,151
2183,125,151
2184,124,151
2185,123,150
2186,125,150
2187,126,150
2188,128,150
2189,131,150
2190,133,150
2191,134,150
2192,134,151
2193,139,150
2194,137,150
2195,137,149
2196,136,146
2197,140,145
2198,137,144
2199,138,143
2200,133,143
2201,134,141
2202,132,136
2203,131,133
2204,137,132
2205,137,131
2206,140,131
2207,142,128
2208,143,128
2209,143,127
2210,142,126
2211,142,125
2212,149,126
2213,141,124
2214,139,126
2215,143,124
2216,143,122
2217,142,120
2218,144,118
2219,142,116
2220,141,113
2221,139,109
2222,142,106
2223,141,103
2224,146,103
2225,144,105
2226,141,104
2227,142,103
2228,144,102
2229,149,99
2230,146,96
2231,151,93
2232,156,93
2233,157,91
2234,159,91
2235,163,89
2236,156,86
2237,158,82
2238,158,77
2239,160,74
2240,159,70
2241,160,69
2242,158,66
2243,159,65
2244,162,63
2245,166,61
2246,166,61
2247,167,62
2248,166,60
2249,164,60
2250,164,60
2251,162,59
2252,163,57
2253,162,55
2254,162,53
2255,157,55
2256,163,57
2257,161,55
2258,160,54
2259,166,54
2260,168,53
2261,169,51
2262,176,51
2263,171,51
2264,173,50
2265,171,52
2266,167,53
2267,164,53
2268,164,54
2269,165,54
2270,164,54
2271,162,54
2272,165,54
2273,169,54
2274,174,54
2275,171,54
2276,172,55
2277,175,56
2278,176,57
2279,168,58
2280,168,58
2281,168,56
2282,163,57
2283,163,58
2284,155,59
2285,156,59
2286,154,59
2287,157,61
2288,156,61
2289,156,61
2290,155,62
2291,160,61
2292,161,63
2293,166,63
2294,161,63
2295,159,63
2296,157,63
2297,157,63
2298,156,63
2299,159,63
2300,158,64
2301,157,65
2302,164,66
2303,161,66
2304,167,65
2305,168,65
2306,166,65
2307,173,66
2308,175,68
2309,179,68
2310,169,69
2311,167,69
2312,169,70
2313,169,70
2314,170,71
2315,171,72
2316,175,72
2317,175,73
2318,172,73
2319,172,73
2320,171,73
2321,171,73
2322,169,72
2323,167,72
2324,168,72
2325,171,72
2326,169,73
2327,178,73
2328,179,73
2329,181,73
2330,183,73
2331,183,72
2332,178,72
2333,177,72
2334,177,72
2335,183,74
2336,183,74
2337,183,73
2338,185,73
2339,197,74
2340,192,75
2341,192,75
2342,188,76
2343,184,77
2344,181,77
2345,181,78
2346,179,78
2347,180,77
2348,178,77
2349,180,77
2350,182,77
2351,181,77
2352,177,77
2353,176,77
2354,176,77
2355,176,77
2356,174,77
2357,175,77
2358,175,77
2359,172,77
2360,173,77
2361,174,78
2362,171,78
2363,171,79
2364,169,79
2365,168,79
2366,165,79
2367,162,79
2368,164,79
2369,158,79
2370,156,79
2371,158,80
2372,156,80
2373,166,80
2374,159,80
2375,160,81
2376,158,80
2377,158,80
2378,156,82
2379,158,83
2380,158,84
2381,155,84
2382,156,84
2383,157,84
2384,158,84
2385,156,85
2386,157,86
2387,156,86
2388,150,86
2389,151,87
2390,157,87
2391,158,87
2392,156,88
2393,150,88
2394,153,88
2395,149,88
2396,147,89
2397,142,89
2398,142,90
2399,140,90
2400,146,89
2401,146,89
2402,146,94
2403,151,94
2404,150,94
2405,149,93
2406,145,95
2407,147,96
2408,152,96
2409,152,98
2410,153,98
2411,157,99
2412,155,100
2413,154,100
2414,153,101
2415,154,101
2416,148,101
2417,146,102
2418,147,102
2419,146,102
2420,145,102
2421,146,103
2422,150,105
2423,149,106
2424,147,106
2425,154,106
2426,159,106
2427,159,107
2428,155,107
2429,149,107
2430,147,108
2431,144,109
2432,151,109
2433,156,109
2434,151,109
2435,152,109
2436,151,110
2437,146,110
2438,149,110
2439,146,111
2440,146,111
2441,149,110
2442,153,110
2443,154,110
2444,150,110
2445,150,110
2446,151,111
2447,155,112
2448,151,112
2449,148,112
2450,147,112
2451,150,114
2452,148,115
2453,145,114
2454,148,114
2455,145,114
2456,152,113
2457,151,114
2458,150,115
2459,153,116
2460,149,116
2461,148,116
2462,150,115
2463,144,115
2464,138,114
2465,136,114
2466,137,114
2467,141,114
2468,141,114
2469,142,112
2470,138,112
2471,138,112
2472,141,112
2473,139,112
2474,141,113
2475,137,113
2476,134,113
2477,136,113
2478,138,113
2479,142,114
2480,144,115
2481,139,114
2482,146,114
2483,149,114
2484,144,114
2485,141,114
2486,136,114
2487,138,116
2488,143,117
2489,138,117
2490,141,117
2491,145,117
2492,144,117
2493,139,117
2494,138,117
2495,144,118
2496,152,118
2497,154,118
2498,154,118
2499,150,119
2500,151,119
2501,146,120
2502,144,120
2503,146,120
2504,154,120
2505,157,120
2506,156,121
2507,148,121
2508,144,121
2509,148,121
2510,143,121
2511,143,121
2512,141,122
2513,141,123
2514,136,124
2515,135,124
2516,133,124
2517,134,124
2518,137,124
2519,137,124
2520,137,125
2521,140,125
2522,135,125
2523,138,125
2524,136,125
2525,135,127
2526,132,129
2527,129,130
2528,131,130
2529,132,130
2530,134,130
2531,136,130
2532,136,131
2533,139,131
2534,138,131
2535,135,131
2536,132,132
2537,127,132
2538,125,133
2539,127,134
2540,129,135
2541,129,135
2542,130,134
2543,129,134
2544,133,134
2545,135,135
2546,131,137
2547,132,137
2548,133,138
2549,139,138
2550,143,138
2551,146,138
2552,148,140
2553,146,141
2554,143,141
2555,141,140
2556,141,139
2557,142,139
2558,142,140
2559,138,140
2560,137,138
2561,134,138
2562,133,139
2563,134,140
2564,132,138
2565,131,138
2566,127,137
2567,129,137
2568,131,138
2569,134,137
2570,133,134
2571,132,133
2572,129,131
2573,127,130
2574,128,129
2575,133,127
2576,132,127
2577,130,127
2578,133,125
2579,140,122
2580,142,120
2581,145,117
2582,146,114
2583,146,109
2584,152,109
2585,154,106
2586,154,105
2587,156,103
2588,160,100
2589,161,99
2590,160,95
2591,160,93
2592,161,90
2593,168,86
2594,169,87
2595,166,84
2596,163,79
2597,161,79
2598,156,78
2599,157,79
2600,157,77
2601,161,75
2602,168,71
2603,162,69
2604,164,69
2605,162,68
2606,167,64
2607,168,61
2608,165,60
2609,166,60
2610,169,60
2611,173,58
2612,173,56
2613,171,55
2614,164,55
2615,161,53
2616,154,53
2617,153,50
2618,150,49
2619,150,49
2620,153,49
2621,149,48
2622,150,47
2623,152,46
2624,149,46
2625,150,46
2626,151,44
2627,152,47
2628,156,48
2629,159,48
2630,159,48
2631,159,49
2632,163,49
2633,159,50
2634,161,50
2635,160,49
2636,164,50
2637,164,51
2638,168,52
2639,171,53
2640,177,54
2641,179,54
2642,179,54
2643,179,54
2644,185,53
2645,184,54
2646,185,54
2647,188,55
2648,187,55
2649,184,56
2650,182,57
2651,181,58
2652,180,59
2653,177,59
2654,175,59
2655,181,59
2656,180,59
2657,180,60
2658,181,60
2659,177,59
2660,175,59
2661,173,59
2662,170,59
2663,167,59
2664,167,61
2665,159,62
2666,157,63
2667,161,67
2668,163,67
2669,168,67
2670,166,67
2671,164,67
2672,162,67
2673,158,68
2674,158,69
2675,161,70
2676,159,70
2677,159,70
2678,163,70
2679,161,70
2680,167,71
2681,167,73
2682,168,73
2683,164,73
2684,163,73
2685,164,73
2686,163,73
2687,162,74
2688,168,75
2689,169,75
2690,167,76
2691,166,76
2692,170,76
2693,171,76
2694,170,77
2695,166,78
2696,166,78
2697,165,79
2698,166,80
2699,166,80
2700,165,80
2701,163,81
2702,159,82
2703,157,83
2704,161,82
2705,161,82
2706,161,82
2707,159,82
2708,160,81
2709,162,82
2710,159,83
2711,159,84
2712,158,84
2713,165,84
2714,168,84
2715,171,84
2716,173,84
2717,173,83
2718,176,83
2719,175,83
2720,169,83
2721,169,84
2722,166,86
2723,164,86
2724,164,87
2725,164,88
2726,168,88
2727,168,89
2728,169,89
2729,172,89
2730,171,89
2731,165,89
2732,157,89
2733,157,90
2734,156,90
2735,157,90
2736,156,90
2737,159,90
2738,156,91
2739,158,92
2740,155,92
2741,152,94
2742,156,94
2743,155,94
2744,149,94
2745,152,95
2746,146,95
2747,148,96
2748,148,97
2749,145,97
2750,144,97
2751,149,99
2752,152,99
2753,152,100
2754,155,103
2755,154,104
2756,151,103
2757,144,103
2758,148,106
2759,150,106
2760,142,107
2761,139,107
2762,145,107
2763,142,107
2764,137,107
2765,137,107
2766,129,107
2767,134,108
2768,138,108
2769,137,109
2770,137,110
2771,132,110
2772,134,110
2773,136,110
2774,137,110
2775,133,110
2776,133,111
2777,134,112
2778,141,111
2779,138,111
2780,140,112
2781,145,112
2782,145,112
2783,147,112
2784,151,111
2785,152,111
2786,153,112
2787,155,112
2788,153,113
2789,150,115
2790,145,115
2791,145,115
2792,147,117
2793,146,119
2794,146,120
2795,145,120
2796,143,121
2797,140,121
2798,140,121
2799,139,121
2800,133,123
2801,129,124
2802,129,124
2803,132,126
2804,128,126
2805,124,128
2806,133,128
2807,138,129
2808,142,129
2809,143,130
2810,137,130
2811,138,131
2812,138,132
2813,138,132
2814,138,132
2815,135,132
2816,133,133
2817,136,133
2818,139,132
2819,139,132
2820,139,132
2821,138,133
2822,133,133
2823,135,133
2824,133,132
2825,128,133
2826,128,133
2827,133,132
2828,140,133
2829,140,134
2830,139,134
2831,141,136
2832,141,136
2833,140,137
2834,142,137
2835,138,137
2836,134,137
2837,132,137
2838,135,137
2839,134,137
2840,135,137
2841,138,138
2842,140,139
2843,142,139
2844,140,139
2845,139,139
2846,134,139
2847,137,139
2848,135,139
2849,133,139
2850,132,139
2851,133,140
2852,134,140
2853,132,140
2854,131,140
2855,134,140
2856,137,140
2857,137,140
2858,139,142
2859,138,142
2860,128,142
2861,129,141
2862,132,142
2863,133,143
2864,128,144
2865,127,144
2866,129,144
2867,129,145
2868,130,145
2869,135,145
2870,136,145
2871,141,144
2872,138,144
2873,143,144
2874,143,144
2875,140,144
2876,141,144
2877,142,144
2878,143,144
2879,140,144
2880,136,144
2881,137,145
2882,136,145
2883,139,145
2884,141,145
2885,145,146
2886,143,146
2887,143,147
2888,140,147
2889,137,147
2890,140,146
2891,138,147
2892,135,146
2893,135,146
2894,136,148
2895,131,148
2896,130,146
2897,128,145
2898,133,145
2899,133,147
2900,130,147
2901,127,147
2902,125,148
2903,124,148
2904,125,149
2905,126,149
2906,127,150
2907,123,150
2908,124,150
2909,124,151
2910,126,152
2911,127,152
2912,130,151
2913,133,151
2914,134,151
2915,127,151
2916,123,152
2917,124,151
2918,123,150
2919,119,150
2920,119,150
2921,120,150
2922,121,151
2923,124,150
2924,127,151
2925,126,150
2926,126,151
2927,123,150
2928,128,148
2929,130,148
2930,130,148
2931,132,144
2932,136,142
2933,138,142
2934,140,140
2935,141,139
2936,138,138
2937,134,138
2938,132,138
2939,133,138
2940,135,134
2941,133,133
2942,135,131
2943,130,132
2944,128,131
2945,130,130
2946,131,126
2947,131,125
2948,132,122
2949,134,120
2950,139,118
2951,139,116
2952,137,113
2953,134,111
2954,137,110
2955,138,104
2956,140,102
2957,140,100
2958,144,96
2959,145,94
2960,148,91
2961,155,90
2962,162,91
2963,158,89
2964,158,87
2965,157,87
2966,159,85
2967,152,82
2968,154,82
2969,160,79
2970,166,72
2971,161,70
2972,161,68
2973,160,67
2974,164,67
2975,165,64
2976,161,65
2977,157,64
2978,154,64
2979,156,64
2980,153,64
2981,150,64
2982,161,60
2983,155,59
2984,159,55
2985,157,53
2986,160,53
2987,160,54
2988,156,53
2989,160,53
2990,158,53
2991,157,53
2992,161,54
2993,159,54
2994,161,50
2995,157,49
2996,156,49
2997,154,48
2998,154,48
2999,152,46
3000,148,45
