Time,AMR_Undiag,AMR_I_Res
3789,163,61
3790,162,62
3791,163,62
3792,162,63
3793,162,63
3794,167,63
3795,163,65
3796,162,65
3797,154,67
3798,153,68
3799,153,68
3800,155,67
3801,151,67
3802,157,68
3803,158,68
3804,159,69
3805,165,71
3806,170,70
3807,163,70
3808,164,71
3809,166,71
3810,161,71
3811,164,71
3812,159,72
3813,160,71
3814,161,71
3815,160,72
3816,166,72
3817,167,72
3818,170,73
3819,170,73
3820,170,73
3821,175,73
3822,173,73
3823,170,73
3824,168,73
3825,168,74
3826,171,75
3827,168,76
3828,171,76
3829,169,77
3830,174,78
3831,167,78
3832,174,80
3833,177,79
3834,176,79
3835,170,78
3836,170,78
3837,168,79
3838,167,81
3839,169,81
3840,167,82
3841,167,83
3842,167,83
3843,169,83
3844,165,84
3845,166,84
3846,166,84
3847,162,81
3848,159,84
3849,158,84
3850,155,84
3851,150,85
3852,156,85
3853,156,85
3854,154,85
3855,152,84
3856,151,84
3857,149,84
3858,153,85
3859,155,85
3860,150,85
3861,152,85
3862,152,86
3863,156,86
3864,156,88
3865,158,88
3866,155,87
3867,158,88
3868,157,88
3869,159,88
3870,157,88
3871,149,88
3872,148,89
3873,146,89
3874,144,89
3875,150,90
3876,150,89
3877,143,89
3878,143,90
3879,139,89
3880,141,89
3881,135,89
3882,140,89
3883,134,89
3884,140,90
3885,136,92
3886,135,93
3887,132,95
3888,135,95
3889,138,95
3890,137,97
3891,133,97
3892,138,97
3893,141,97
3894,142,97
3895,139,98
3896,138,98
3897,138,99
3898,135,101
3899,139,101
3900,146,102
3901,146,102
3902,152,103
3903,155,103
3904,157,104
3905,152,104
3906,152,104
3907,149,103
3908,150,103
3909,150,103
3910,151,102
3911,154,103
3912,158,103
3913,151,102
3914,149,103
3915,154,103
3916,152,103
3917,146,103
3918,150,103
3919,147,104
3920,149,104
3921,150,105
3922,148,105
3923,154,105
3924,152,105
3925,155,105
3926,149,106
3927,148,106
3928,147,106
3929,150,106
3930,154,108
3931,157,109
3932,159,110
3933,147,111
3934,148,112
3935,148,112
3936,149,112
3937,149,115
3938,143,115
3939,143,115
3940,136,115
3941,134,117
3942,135,117
3943,140,118
3944,146,118
3945,144,118
3946,146,118
3947,147,118
3948,147,118
3949,146,118
3950,141,119
3951,137,119
3952,135,120
3953,135,121
3954,134,121
3955,129,121
3956,130,121
3957,128,121
3958,132,121
3959,125,121
3960,127,121
3961,123,121
3962,124,121
3963,132,121
3964,132,122
3965,138,122
3966,139,122
3967,140,122
3968,139,122
3969,137,123
3970,138,124
3971,136,124
3972,139,124
3973,141,124
3974,137,125
3975,136,125
3976,138,125
3977,136,126
3978,137,127
3979,137,127
3980,137,127
3981,134,126
3982,137,126
3983,134,126
3984,138,127
3985,140,128
3986,139,130
3987,140,130
3988,143,129
3989,143,129
3990,142,129
3991,142,128
3992,143,128
3993,141,129
3994,139,129
3995,138,129
3996,141,129
3997,138,129
3998,139,129
3999,139,130
4000,144,130
4001,145,131
4002,147,132
4003,147,132
4004,154,132
4005,155,134
4006,156,134
4007,151,134
4008,152,134
4009,147,135
4010,143,135
4011,140,136
4012,139,136
4013,136,136
4014,139,137
4015,140,137
4016,144,139
4017,141,139
4018,140,138
4019,142,138
4020,144,137
4021,145,137
4022,145,133
4023,146,133
4024,144,133
4025,142,133
4026,143,132
4027,139,132
4028,140,130
4029,139,130
4030,136,129
4031,140,128
4032,135,125
4033,132,123
4034,135,123
4035,131,121
4036,131,121
4037,135,121
4038,135,117
4039,133,116
4040,130,114
4041,132,111
4042,129,109
4043,131,109
4044,134,110
4045,130,109
4046,129,109
4047,132,106
4048,135,107
4049,133,105
4050,135,103
4051,137,100
4052,134,98
4053,141,99
4054,143,97
4055,143,94
4056,140,93
4057,143,88
4058,139,87
4059,135,85
4060,136,83
4061,137,82
4062,144,81
4063,142,79
4064,144,77
4065,139,75
4066,142,75
4067,141,74
4068,146,72
4069,149,70
4070,150,65
4071,155,62
4072,156,63
4073,151,59
4074,153,59
4075,155,57
4076,154,55
4077,155,55
4078,156,53
4079,156,52
4080,159,50
4081,167,48
4082,169,46
4083,176,45
4084,175,44
4085,178,43
4086,171,42
4087,165,42
4088,163,42
4089,166,41
4090,173,42
4091,175,42
4092,182,41
4093,179,40
4094,174,40
4095,168,41
4096,169,42
4097,177,42
4098,178,42
4099,174,42
4100,173,42
4101,175,42
4102,174,43
4103,173,43
4104,170,43
4105,166,43
4106,167,43
4107,161,45
4108,164,45
4109,167,44
4110,167,44
4111,168,44
4112,168,44
4113,167,45
4114,170,45
4115,166,45
4116,170,45
4117,172,45
4118,169,46
4119,167,47
4120,172,47
4121,170,47
4122,172,49
4123,174,49
4124,179,48
4125,175,49
4126,172,50
4127,174,49
4128,175,50
4129,173,53
4130,172,55
4131,170,56
4132,169,56
4133,169,56
4134,167,56
4135,170,56
4136,174,56
4137,174,56
4138,168,57
4139,170,57
4140,173,57
4141,171,58
4142,165,59
4143,167,59
4144,165,60
4145,164,60
4146,161,62
4147,161,62
4148,164,63
4149,168,62
4150,164,64
4151,160,65
4152,159,65
4153,161,66
4154,156,67
4155,151,67
4156,155,67
4157,155,68
4158,158,68
4159,161,69
4160,164,69
4161,169,70
4162,166,70
4163,166,72
4164,166,72
4165,164,73
4166,166,73
4167,164,73
4168,162,75
4169,163,75
4170,159,76
4171,160,76
4172,151,76
4173,156,78
4174,150,78
4175,152,77
4176,149,77
4177,150,77
4178,148,77
4179,145,78
4180,147,79
4181,145,79
4182,145,80
4183,146,81
4184,151,83
4185,152,83
4186,150,83
4187,149,83
4188,144,83
4189,149,83
4190,150,84
4191,150,84
4192,154,84
4193,159,84
4194,153,84
4195,161,84
4196,160,84
4197,152,87
4198,150,87
4199,146,87
4200,143,87
4201,146,87
4202,147,87
4203,144,87
4204,148,88
4205,147,89
4206,145,90
4207,142,91
4208,149,92
4209,154,92
4210,153,92
4211,153,92
4212,157,92
4213,156,92
4214,164,92
4215,159,92
4216,162,92
4217,154,93
4218,149,95
4219,150,94
4220,149,95
4221,144,96
4222,140,96
4223,137,96
4224,141,95
4225,144,96
4226,145,95
4227,146,96
4228,142,96
4229,138,95
4230,132,95
4231,131,96
4232,138,97
4233,139,97
4234,135,97
4235,135,97
4236,137,97
4237,136,98
4238,142,98
4239,143,97
4240,145,97
4241,139,97
4242,139,98
4243,134,99
4244,132,100
4245,137,101
4246,134,102
4247,129,102
4248,132,104
4249,130,105
4250,131,104
4251,128,105
4252,126,106
4253,128,106
4254,132,106
4255,132,107
4256,133,107
4257,131,107
4258,133,108
4259,136,109
4260,132,111
4261,130,110
4262,127,110
4263,128,110
4264,127,109
4265,126,110
4266,134,110
4267,136,110
4268,136,111
4269,133,111
4270,138,112
4271,140,113
4272,136,113
4273,135,113
4274,134,114
4275,135,115
4276,137,115
4277,141,115
4278,137,115
4279,141,115
4280,138,115
4281,135,115
4282,131,115
4283,130,115
4284,133,116
4285,131,116
4286,130,117
4287,127,117
4288,127,117
4289,128,117
4290,125,120
4291,129,120
4292,131,120
4293,136,123
4294,140,123
4295,139,123
4296,142,124
4297,145,124
4298,141,125
4299,136,126
4300,135,127
4301,132,127
4302,132,128
4303,128,128
4304,128,128
4305,127,128
4306,123,131
4307,127,130
4308,127,132
4309,130,132
4310,134,132
4311,141,131
4312,144,131
4313,137,131
4314,138,131
4315,139,131
4316,140,131
4317,135,131
4318,136,132
4319,137,133
4320,138,133
4321,139,134
4322,136,134
4323,136,134
4324,137,135
4325,136,135
4326,132,134
4327,132,134
4328,131,134
4329,133,135
4330,131,136
4331,131,136
4332,135,136
4333,137,137
4334,139,137
4335,138,137
4336,141,136
4337,140,136
4338,136,136
4339,133,136
4340,132,136
4341,133,136
4342,135,137
4343,135,136
4344,136,136
4345,136,136
4346,133,136
4347,134,136
4348,135,136
4349,138,136
4350,139,136
4351,139,136
4352,138,136
4353,142,137
4354,143,137
4355,144,137
4356,140,137
4357,141,138
4358,145,138
4359,144,138
4360,142,138
4361,139,139
4362,134,140
4363,134,140
4364,137,139
4365,135,139
4366,135,138
4367,137,137
4368,141,138
4369,143,139
4370,144,138
4371,144,138
4372,150,138
4373,147,138
4374,147,138
4375,146,138
4376,143,139
4377,141,141
4378,140,142
4379,135,143
4380,137,144
4381,130,145
4382,129,146
4383,130,144
4384,134,142
4385,128,142
4386,127,142
4387,133,142
4388,129,142
4389,128,141
4390,128,141
4391,127,140
4392,130,137
4393,128,136
4394,130,136
4395,129,137
4396,128,136
4397,128,131
4398,131,128
4399,132,122
4400,133,119
4401,131,116
4402,130,116
4403,130,116
4404,129,114
4405,131,115
4406,136,113
4407,144,112
4408,145,110
4409,146,107
4410,147,104
4411,152,99
4412,151,99
4413,161,99
4414,156,100
4415,156,99
4416,156,98
4417,160,96
4418,164,93
4419,159,92
4420,159,91
4421,159,88
4422,164,87
4423,168,86
4424,164,87
4425,162,84
4426,162,82
4427,162,80
4428,165,77
4429,168,76
4430,167,76
4431,171,72
4432,182,71
4433,187,70
4434,189,68
4435,185,67
4436,183,66
4437,186,62
4438,183,61
4439,181,59
4440,185,58
4441,188,55
4442,187,56
4443,179,51
4444,181,50
4445,185,49
4446,190,48
4447,191,47
4448,187,47
4449,188,46
4450,192,45
4451,189,44
4452,191,43
4453,192,44
4454,195,44
4455,193,42
4456,195,42
4457,193,43
4458,187,43
4459,190,43
4460,193,43
4461,193,43
4462,192,44
4463,186,44
4464,182,44
4465,187,44
4466,184,46
4467,183,46
4468,181,46
4469,180,47
4470,181,47
4471,182,47
4472,182,47
4473,182,48
4474,185,48
4475,185,48
4476,186,49
4477,192,49
4478,191,49
4479,197,49
4480,203,49
4481,202,49
4482,197,48
4483,195,48
4484,194,49
4485,196,49
4486,192,49
4487,183,50
4488,186,52
4489,185,53
4490,185,53
4491,189,53
4492,189,53
4493,187,55
4494,188,55
4495,183,55
4496,188,55
4497,186,57
4498,185,57
4499,188,57
4500,189,57
4501,181,56
4502,177,56
4503,180,57
4504,180,57
4505,178,57
4506,179,57
4507,179,57
4508,182,59
4509,187,59
4510,184,58
4511,181,60
4512,180,59
4513,181,61
4514,181,61
4515,179,61
4516,178,62
4517,179,63
4518,177,64
4519,184,65
4520,181,65
4521,175,65
4522,177,65
4523,179,65
4524,178,66
4525,181,66
4526,182,68
4527,183,69
4528,186,69
4529,184,69
4530,174,68
4531,177,70
4532,175,71
4533,178,71
4534,179,71
4535,175,71
4536,173,71
4537,175,73
4538,171,73
4539,165,73
4540,162,74
4541,163,74
4542,169,74
4543,171,75
4544,171,77
4545,168,77
4546,170,77
4547,173,77
4548,171,77
4549,172,78
4550,181,78
4551,172,78
4552,171,79
4553,173,80
4554,172,80
4555,174,80
4556,170,80
4557,170,80
4558,171,79
4559,170,79
4560,171,79
4561,165,79
4562,167,79
4563,166,79
4564,168,79
4565,168,79
4566,162,79
4567,160,79
4568,163,79
4569,160,81
4570,164,81
4571,166,82
4572,162,84
4573,159,84
4574,160,84
4575,159,84
4576,160,85
4577,158,85
4578,158,85
4579,162,85
4580,159,85
4581,160,87
4582,162,88
4583,161,89
4584,159,91
4585,161,91
4586,161,91
4587,166,91
4588,161,92
4589,165,93
4590,164,93
4591,160,93
4592,166,94
4593,169,95
4594,169,95
4595,169,95
4596,169,96
4597,168,97
4598,174,97
4599,167,99
4600,164,99
4601,159,99
4602,159,98
4603,159,98
4604,152,98
4605,155,99
4606,155,99
4607,154,99
4608,152,99
4609,153,99
4610,158,98
4611,157,98
4612,154,98
4613,154,98
4614,155,98
4615,155,98
4616,157,98
4617,158,98
4618,158,98
4619,153,98
4620,155,98
4621,159,99
4622,157,101
4623,160,101
4624,154,102
4625,150,105
4626,151,108
4627,154,107
4628,157,108
4629,156,108
4630,152,109
4631,152,110
4632,151,110
4633,155,110
4634,155,109
4635,156,110
4636,155,111
4637,152,111
4638,154,112
4639,155,112
4640,152,113
4641,146,114
4642,147,115
4643,140,115
4644,143,115
4645,143,115
4646,142,115
4647,140,115
4648,142,114
4649,145,115
4650,142,115
4651,145,116
4652,145,116
4653,149,116
4654,150,116
4655,149,117
4656,147,118
4657,149,119
4658,150,119
4659,149,119
4660,154,119
4661,150,120
4662,145,120
4663,144,120
4664,144,120
4665,145,120
4666,145,120
4667,143,120
4668,145,120
4669,145,120
4670,145,122
4671,138,122
4672,139,123
4673,139,123
4674,143,123
4675,146,123
4676,144,124
4677,147,124
4678,149,125
4679,151,125
4680,150,125
4681,151,125
4682,149,126
4683,145,127
4684,142,127
4685,141,129
4686,141,129
4687,144,131
4688,146,132
4689,146,132
4690,144,132
4691,143,132
4692,143,132
4693,146,131
4694,145,133
4695,146,133
4696,145,133
4697,150,134
4698,143,135
4699,142,135
4700,142,136
4701,141,136
4702,145,138
4703,141,140
4704,144,140
4705,145,140
4706,140,140
4707,138,140
4708,136,140
4709,128,141
4710,131,142
4711,135,143
4712,135,143
4713,133,143
4714,135,143
4715,136,143
4716,133,143
4717,135,144
4718,133,144
4719,134,144
4720,131,144
4721,131,144
4722,131,146
4723,134,146
4724,135,146
4725,133,146
4726,130,147
4727,132,148
4728,131,148
4729,128,148
4730,128,148
4731,128,149
4732,128,150
4733,123,154
4734,125,154
4735,128,155
4736,127,155
4737,125,156
4738,122,157
4739,119,155
4740,123,155
4741,119,155
4742,123,157
4743,126,156
4744,128,156
4745,123,156
4746,122,156
4747,121,156
4748,121,155
4749,122,155
4750,122,157
4751,125,154
4752,131,153
4753,128,152
4754,129,149
4755,130,147
4756,128,146
4757,135,144
4758,140,143
4759,143,141
4760,140,141
4761,140,138
4762,143,136
4763,142,133
4764,140,132
4765,140,131
4766,142,126
4767,139,124
4768,140,124
4769,143,121
4770,141,120
4771,143,117
4772,138,116
4773,138,114
4774,139,113
4775,137,112
4776,134,107
4777,138,106
4778,143,105
4779,147,102
4780,151,101
4781,147,101
4782,144,97
4783,145,97
4784,152,97
4785,155,95
4786,155,95
4787,155,94
4788,148,93
4789,146,91
4790,144,93
4791,145,88
4792,148,89
4793,150,86
4794,153,84
4795,159,83
4796,160,80
4797,159,78
4798,162,77
4799,165,73
4800,163,70
4801,162,70
4802,161,68
4803,167,68
4804,162,69
4805,161,68
4806,154,64
4807,149,62
4808,148,62
4809,150,61
4810,152,62
4811,149,62
4812,152,60
4813,156,57
4814,156,58
4815,154,57
4816,156,56
4817,155,55
4818,162,52
4819,169,51
4820,170,52
4821,168,52
4822,166,51
4823,167,50
4824,166,50
4825,172,50
4826,172,50
4827,177,50
4828,179,52
4829,178,52
4830,178,52
4831,180,52
4832,176,52
4833,180,54
4834,177,55
4835,175,56
4836,173,56
4837,169,59
4838,169,59
4839,162,59
4840,164,59
4841,164,59
4842,163,59
4843,165,60
4844,168,60
4845,175,61
4846,177,61
4847,175,61
4848,177,61
4849,175,62
4850,176,62
4851,174,62
4852,174,62
4853,176,62
4854,176,63
4855,176,63
4856,175,63
4857,175,64
4858,171,64
4859,175,64
4860,172,65
4861,174,65
4862,177,65
4863,176,66
4864,180,66
4865,175,66
4866,176,68
4867,178,68
4868,177,69
4869,177,70
4870,168,71
4871,163,71
4872,167,72
4873,168,72
4874,171,72
4875,164,74
4876,167,74
4877,162,73
4878,166,75
4879,168,75
4880,171,75
4881,173,76
4882,174,77
4883,168,77
4884,171,78
4885,166,78
4886,166,78
4887,162,78
4888,156,78
4889,148,79
4890,151,78
4891,157,78
4892,160,78
4893,164,77
4894,164,77
4895,160,78
4896,158,78
4897,159,79
4898,161,79
4899,158,80
4900,160,80
4901,161,80
4902,160,80
4903,155,80
4904,155,80
4905,162,79
4906,161,80
4907,160,80
4908,160,81
4909,156,81
4910,155,82
4911,157,82
4912,156,82
4913,160,82
4914,165,82
4915,164,84
4916,162,84
4917,162,84
4918,163,86
4919,163,88
4920,165,88
4921,166,89
4922,170,88
4923,168,87
4924,157,88
4925,160,88
4926,160,88
4927,163,88
4928,161,88
4929,161,90
4930,159,90
4931,163,91
4932,159,90
4933,155,91
4934,153,91
4935,151,93
4936,154,93
4937,150,93
4938,144,93
4939,146,94
4940,147,94
4941,157,95
4942,155,95
4943,152,96
4944,149,97
4945,150,97
4946,152,97
4947,151,97
4948,149,97
4949,150,98
4950,147,98
4951,146,99
4952,146,99
4953,149,100
4954,151,99
4955,150,99
4956,149,99
4957,147,99
4958,146,99
4959,149,101
4960,146,101
4961,150,101
4962,149,101
4963,149,103
4964,153,103
4965,153,104
4966,150,104
4967,149,105
4968,145,105
4969,148,106
4970,143,107
4971,143,107
4972,145,107
4973,145,108
4974,140,108
4975,139,108
4976,134,108
4977,133,107
4978,132,107
4979,128,106
4980,131,106
4981,133,108
4982,133,109
4983,138,109
4984,140,109
4985,136,110
4986,139,109
4987,139,109
4988,142,110
4989,144,111
4990,147,113
4991,147,113
4992,148,112
4993,142,112
4994,143,112
4995,142,113
4996,139,115
4997,143,116
4998,145,117
4999,147,117
5000,142,120
5001,143,121
5002,144,121
5003,145,122
5004,142,124
5005,138,125
5006,136,125
5007,140,125
5008,143,125
5009,143,126
5010,144,126
5011,139,126
5012,140,126
5013,140,127
5014,137,127
5015,142,128
5016,140,127
5017,139,128
5018,134,128
5019,130,128
5020,125,129
5021,131,129
5022,137,130
5023,134,130
5024,143,130
5025,144,132
5026,140,133
5027,144,133
5028,141,135
5029,142,136
5030,140,135
5031,143,134
5032,137,134
5033,136,135
5034,134,135
5035,132,135
5036,127,135
5037,124,136
5038,122,137
5039,126,138
5040,125,138
5041,122,138
5042,123,138
5043,127,138
5044,127,138
5045,126,138
5046,124,139
5047,122,139
5048,121,140
5049,118,140
5050,118,141
5051,127,141
5052,127,140
5053,130,140
5054,131,140
5055,132,140
5056,130,141
5057,126,141
5058,132,141
5059,136,141
5060,138,141
5061,141,141
5062,141,141
5063,143,141
5064,141,141
5065,140,142
5066,143,142
5067,142,142
5068,143,142
5069,138,143
5070,141,143
5071,139,143
5072,138,143
5073,139,143
5074,136,144
5075,135,144
5076,134,145
5077,141,146
5078,139,146
5079,137,146
5080,136,146
5081,131,145
5082,128,145
5083,126,145
5084,128,145
5085,127,145
5086,130,146
5087,129,147
5088,132,147
5089,129,147
5090,122,146
5091,127,147
5092,127,149
5093,127,150
5094,128,152
5095,124,152
5096,125,153
5097,121,152
5098,122,152
5099,124,153
5100,124,155
5101,129,153
5102,127,153
5103,125,153
5104,128,152
5105,129,152
5106,130,152
5107,127,153
5108,129,153
5109,132,153
5110,135,153
5111,133,153
5112,130,154
5113,134,155
5114,136,155
5115,129,154
5116,130,153
5117,129,153
5118,133,152
5119,133,150
5120,132,147
5121,133,147
5122,130,143
5123,130,141
5124,129,140
5125,129,138
5126,125,136
5127,132,134
5128,133,134
5129,132,135
5130,132,133
5131,133,129
5132,134,129
5133,133,127
5134,130,124
5135,135,123
5136,132,123
5137,134,119
5138,129,117
5139,131,114
5140,135,113
5141,138,111
5142,137,108
5143,138,107
5144,138,105
5145,139,104
5146,142,103
5147,140,102
5148,138,98
5149,140,96
5150,139,97
5151,140,95
5152,143,94
5153,146,91
5154,150,89
5155,151,86
5156,156,83
5157,159,81
5158,161,79
5159,155,76
5160,157,73
5161,150,72
5162,147,72
5163,154,69
5164,156,67
5165,153,65
5166,160,62
5167,158,59
5168,163,58
5169,166,55
5170,168,51
5171,168,52
5172,163,52
5173,164,48
5174,167,48
5175,166,48
5176,167,47
5177,169,47
5178,170,46
5179,171,47
5180,167,46
5181,164,46
5182,166,45
5183,163,44
5184,162,44
5185,160,44
5186,166,44
5187,167,45
5188,161,43
5189,166,43
5190,164,43
5191,165,43
5192,165,43
5193,170,45
5194,167,45
5195,168,46
5196,173,46
5197,171,47
5198,173,47
5199,173,47
5200,171,47
5201,170,47
5202,176,47
5203,178,47
5204,178,47
5205,170,47
5206,172,47
5207,172,47
5208,174,49
5209,170,50
5210,177,52
5211,177,52
5212,181,52
5213,180,52
5214,178,52
5215,181,53
5216,188,55
5217,190,55
5218,193,56
5219,194,56
5220,200,56
5221,193,56
5222,192,56
5223,193,56
5224,192,55
5225,191,55
5226,187,55
5227,185,55
5228,179,56
5229,171,56
5230,171,57
5231,167,58
5232,169,58
5233,174,59
5234,171,60
5235,170,61
5236,173,61
5237,175,61
5238,175,62
5239,172,63
5240,173,63
5241,170,63
5242,171,63
5243,171,63
5244,172,64
5245,167,64
5246,166,65
5247,161,66
5248,164,66
5249,162,67
5250,164,67
5251,170,67
5252,175,67
5253,177,67
5254,178,68
5255,179,69
5256,178,69
5257,174,70
5258,177,71
5259,178,72
5260,173,73
5261,170,74
5262,168,74
5263,166,75
5264,169,75
5265,167,76
5266,165,76
5267,162,77
5268,159,78
5269,159,79
5270,162,81
5271,164,82
5272,168,82
5273,168,83
5274,164,84
5275,161,84
5276,164,84
5277,163,85
5278,165,85
5279,168,85
5280,166,85
5281,164,87
5282,164,87
5283,165,89
5284,163,89
5285,162,91
5286,165,91
5287,164,91
5288,160,91
5289,157,91
5290,161,91
5291,162,92
5292,159,92
5293,162,91
5294,161,92
5295,157,93
5296,156,94
5297,162,93
5298,170,93
5299,167,95
5300,165,94
5301,164,95
5302,163,96
5303,165,97
5304,162,98
5305,157,98
5306,163,98
5307,165,99
5308,166,99
5309,169,99
5310,173,98
5311,171,98
5312,166,99
5313,161,99
5314,159,100
5315,155,101
5316,158,101
5317,155,102
5318,152,102
5319,154,102
5320,153,102
5321,163,102
5322,164,102
5323,164,103
5324,164,103
5325,167,103
5326,166,103
5327,168,104
5328,166,105
5329,166,105
5330,164,107
5331,161,107
5332,169,108
5333,173,108
5334,170,108
5335,170,109
5336,170,109
5337,170,109
5338,169,110
5339,169,110
5340,168,110
5341,166,110
5342,161,109
5343,159,109
5344,161,109
5345,156,109
5346,157,110
5347,157,110
5348,154,111
5349,159,111
5350,157,111
5351,153,112
5352,151,113
5353,154,114
5354,153,115
5355,148,115
5356,153,114
5357,152,114
5358,148,115
5359,150,115
5360,149,116
5361,154,116
5362,153,115
5363,151,115
5364,156,115
5365,155,115
5366,155,115
5367,158,115
5368,154,115
5369,150,116
5370,147,116
5371,147,116
5372,147,118
5373,145,118
5374,145,120
5375,145,120
5376,143,120
5377,146,121
5378,149,121
5379,148,124
5380,144,124
5381,140,125
5382,142,125
5383,135,124
5384,139,124
5385,141,124
5386,139,123
5387,143,123
5388,148,124
5389,144,124
5390,145,124
5391,150,125
5392,147,127
5393,152,129
5394,154,130
5395,154,130
5396,149,131
5397,148,132
5398,152,132
5399,151,134
5400,150,135
5401,143,135
5402,142,136
5403,143,136
5404,145,136
5405,146,136
5406,147,136
5407,147,137
5408,145,138
5409,146,138
5410,155,138
5411,145,138
5412,145,138
5413,144,139
5414,141,139
5415,135,140
5416,130,140
5417,125,140
5418,127,141
5419,126,142
5420,120,142
5421,121,143
5422,126,143
5423,122,144
5424,122,144
5425,125,145
5426,122,145
5427,119,145
5428,118,146
5429,120,146
5430,115,146
5431,115,147
5432,121,146
5433,122,146
5434,123,146
5435,129,145
5436,133,145
5437,135,146
5438,135,146
5439,135,146
5440,137,147
5441,136,146
5442,139,146
5443,137,146
5444,142,146
5445,134,146
5446,134,146
5447,134,147
5448,130,147
5449,132,148
5450,131,148
5451,127,147
5452,125,147
5453,118,147
5454,119,146
5455,120,146
5456,122,147
5457,124,147
5458,125,148
5459,126,147
5460,125,146
5461,125,146
5462,128,146
5463,122,147
5464,123,147
5465,122,147
5466,120,148
5467,128,148
5468,129,148
5469,131,148
5470,131,148
5471,130,149
5472,125,148
5473,124,148
5474,129,148
5475,132,149
5476,133,149
5477,132,150
5478,135,148
5479,133,146
5480,131,146
5481,130,145
5482,133,144
5483,130,141
5484,128,139
5485,131,136
5486,132,134
5487,128,134
5488,126,131
5489,127,131
5490,128,130
5491,128,128
5492,133,122
5493,136,122
5494,137,124
5495,136,123
5496,139,122
5497,140,118
5498,141,116
5499,147,116
5500,146,116
5501,145,114
5502,143,110
5503,141,109
5504,139,107
5505,144,105
5506,143,104
5507,143,103
5508,147,103
5509,148,101
5510,147,98
5511,149,96
5512,149,95
5513,150,94
5514,144,92
5515,144,93
5516,150,93
5517,154,91
5518,159,87
5519,170,85
5520,170,83
5521,172,79
5522,173,75
5523,168,72
5524,167,72
5525,171,70
5526,174,68
5527,170,64
5528,173,64
5529,170,62
5530,168,60
5531,172,56
5532,175,55
5533,172,55
5534,166,55
5535,164,55
5536,166,53
5537,173,48
5538,178,43
5539,176,40
5540,178,40
5541,182,41
5542,174,41
5543,172,42
5544,173,42
5545,173,39
5546,173,40
5547,177,41
5548,186,42
5549,186,42
5550,184,43
5551,185,43
5552,187,43
5553,188,43
5554,184,43
5555,193,43
5556,190,43
5557,190,43
5558,184,45
5559,184,45
5560,190,45
5561,186,45
5562,183,46
5563,187,48
5564,186,49
5565,185,49
5566,177,49
5567,178,48
5568,176,48
5569,176,48
5570,184,49
5571,181,50
5572,182,50
5573,179,51
5574,175,52
5575,173,53
5576,171,54
5577,170,55
5578,166,55
5579,167,56
5580,171,56
5581,175,56
5582,173,56
5583,176,58
5584,178,58
5585,178,58
5586,178,58
5587,177,60
5588,184,60
5589,184,61
5590,186,63
5591,185,64
5592,184,64
5593,180,65
5594,171,66
5595,171,67
5596,167,70
5597,170,70
5598,170,70
5599,164,70
5600,163,71
5601,162,71
5602,163,71
5603,162,71
5604,158,72
5605,159,73
5606,161,74
5607,159,74
5608,160,74
5609,165,76
5610,163,78
5611,161,78
5612,156,78
5613,158,78
5614,153,78
5615,153,79
5616,157,80
5617,161,80
5618,162,81
5619,164,82
5620,166,82
5621,170,82
5622,161,82
5623,161,84
5624,160,83
5625,162,83
5626,166,85
5627,166,85
5628,169,86
5629,170,87
5630,168,88
5631,171,87
5632,173,88
5633,167,88
5634,163,88
5635,165,89
5636,170,90
5637,171,90
5638,166,90
5639,166,90
5640,166,90
5641,164,90
5642,169,90
5643,166,91
5644,172,92
5645,172,92
5646,166,92
5647,168,93
5648,168,93
5649,164,94
5650,168,93
5651,167,93
5652,156,93
5653,153,95
5654,147,95
5655,148,95
5656,156,96
5657,155,96
5658,156,96
5659,156,96
5660,154,97
5661,148,97
5662,146,98
5663,142,98
5664,139,97
5665,140,98
5666,146,97
5667,149,98
5668,151,98
5669,154,98
5670,151,98
5671,152,98
5672,145,98
5673,145,98
5674,148,98
5675,149,98
5676,149,98
5677,146,97
5678,140,98
5679,148,98
5680,153,100
5681,154,100
5682,148,101
5683,145,104
5684,145,104
5685,144,104
5686,135,104
5687,137,104
5688,134,105
5689,133,105
5690,137,106
5691,137,106
5692,137,110
5693,132,110
5694,127,109
5695,131,109
5696,125,109
5697,129,109
5698,134,110
5699,130,110
5700,127,110
5701,126,111
5702,123,112
5703,127,113
5704,126,114
5705,123,114
5706,121,115
5707,117,116
5708,121,116
5709,127,117
5710,126,117
5711,126,117
5712,127,117
5713,130,117
5714,122,117
5715,119,117
5716,125,118
5717,128,117
5718,133,117
5719,139,118
5720,141,119
5721,144,119
5722,140,120
5723,143,120
5724,145,120
5725,149,120
5726,146,120
5727,148,118
5728,145,119
5729,147,119
5730,149,119
5731,154,119
5732,152,119
5733,147,119
5734,144,119
5735,148,119
5736,146,119
5737,150,120
5738,149,121
5739,147,121
5740,148,121
5741,144,121
5742,144,121
5743,144,121
5744,141,121
5745,145,121
5746,143,121
5747,142,121
5748,143,122
5749,141,122
5750,140,123
5751,136,124
5752,131,124
5753,130,125
5754,131,124
5755,123,127
5756,126,127
5757,129,128
5758,128,129
5759,128,129
5760,134,129
5761,131,128
5762,134,130
5763,130,131
5764,128,131
5765,125,132
5766,126,134
5767,130,133
5768,130,134
5769,129,135
5770,131,135
5771,133,135
5772,132,135
5773,137,137
5774,136,138
5775,130,138
5776,132,139
5777,132,139
5778,132,141
5779,133,141
5780,133,141
5781,137,141
5782,135,141
5783,132,142
5784,133,142
5785,137,142
